marital status,age,gender,rooms,hobbies,alcoholic,annual_income,fav_color,other_props,work_hours,avg_energy,other_cities,office_distance,ethnicity,devotional,ed_qualification,expenses,genre,nature_lover,high_raise_apt,sports,texture,outing,group
0,25,0,1,acting,1,212243,green,2,7,3832,lucknow,2,marathi,1,18,18,folk,0,0,virtual,silky,1,10
0,29,0,2,sports,0,3832751,pink,2,8,1825,srinagar,6,punjabi,1,22,2,rock,0,0,virtual,silky,1,4
2,60,0,3,singing,0,257205,grey,2,6,2334,bangalore,3,bengali,1,20,29,pop,1,0,indoor,hard,2,8
2,62,0,2,watching,1,6394389,orange,2,10,3286,bangalore,10,malayalam,1,11,8,mashups,0,0,indoor,soft,2,6
0,27,0,2,reading,1,4492854,grey,1,10,263,delhi,6,tamil,1,13,27,rock,0,0,virtual,hard,2,4
1,42,1,1,watching,1,910711,orange,7,8,2375,agartala,17,kannada,0,20,36,hiphop,1,1,augmented,fluffy,0,6
2,48,2,3,reading,1,851246,yellow,2,8,831,hyderbad,7,malayalam,1,13,20,hiphop,0,0,virtual,silky,1,8
0,29,1,3,sleeping,1,7775818,brown,2,12,2445,chennai,23,tamil,0,10,28,metallic,1,1,outdoor,silky,0,4
0,6,1,2,reading,1,3046609,grey,2,8,1902,patna,14,bengali,0,8,8,pop,1,0,outdoor,fluffy,2,4
0,35,0,2,acting,1,837270,purple,2,12,2832,patna,2,tamil,0,16,22,romantic,1,1,augmented,soft,1,9
0,15,0,2,cooking,0,1718402,black,1,5,1507,bangalore,17,punjabi,0,12,18,folk,1,0,augmented,soft,1,10
1,14,0,1,acting,0,3017170,brown,2,6,1468,patna,20,telugu,0,16,10,cover,0,0,indoor,hard,2,7
1,31,1,1,sports,1,5321373,pink,3,8,1902,mumbai,3,malayalam,1,12,12,rock,1,0,indoor,matte,2,6
0,31,1,1,acting,1,816236,white,2,7,2733,vijayawada,14,marathi,1,18,10,romantic,1,0,indoor,soft,1,9
0,73,0,2,dancing,1,589089,blue,4,8,395,shillong,17,bengali,1,22,1,folk,0,1,virtual,hard,1,4
0,25,2,2,cooking,0,428343,green,2,5,875,panaji,29,hindi,1,23,20,cover,1,0,indoor,soft,2,3
0,52,0,1,sports,0,148716,yellow,2,9,1516,itanagar,6,telugu,1,16,33,jaaz,0,1,virtual,matte,0,10
0,6,0,3,acting,1,329840,white,2,6,963,panaji,25,tamil,0,0,11,mashups,0,0,virtual,fluffy,2,9
0,8,0,3,sleeping,1,4648178,yellow,1,4,884,patna,9,telugu,1,14,12,metallic,0,0,outdoor,hard,2,4
3,7,0,2,sleeping,1,9525596,grey,2,0,543,ranchi,4,telugu,0,14,11,cover,0,0,virtual,silky,0,8
3,23,0,1,sleeping,1,212243,brown,2,10,673,thiruvananthapuram,17,malayalam,0,14,40,pop,0,1,augmented,silky,0,8
1,59,1,1,dancing,1,571428,brown,2,6,3912,jammu,10,hindi,1,14,10,pop,1,0,virtual,silky,0,9
0,21,1,2,reading,0,428343,black,2,10,1718,itanagar,1,kannada,1,14,8,cover,0,0,indoor,fluffy,0,9
1,30,1,3,dancing,0,6969252,white,1,4,2375,mumbai,4,kannada,1,18,10,metallic,1,0,indoor,silky,0,6
0,60,1,1,watching,1,428343,pink,2,10,306,srinagar,3,marathi,1,18,20,jaaz,0,1,outdoor,soft,1,9
0,51,0,3,dancing,0,7508875,brown,2,5,768,shimla,14,kannada,0,13,8,metallic,0,0,outdoor,hard,0,4
0,21,1,1,sleeping,0,8973395,red,2,8,3286,panaji,10,bengali,1,13,4,cover,0,0,augmented,matte,0,4
0,11,0,1,sleeping,0,3017170,brown,1,8,2160,jaipur,3,punjabi,1,17,3,soft,1,1,augmented,silky,0,9
3,52,1,2,singing,0,556724,brown,2,8,1633,thiruvananthapuram,4,punjabi,1,21,10,cover,0,0,indoor,fluffy,2,8
0,52,2,2,cooking,0,652739,pink,2,2,963,panaji,4,malayalam,1,14,13,rock,0,0,indoor,soft,2,7
1,36,0,3,acting,0,150237,green,1,6,1718,khammam,7,telugu,0,14,25,jaaz,0,0,virtual,fluffy,1,10
1,28,0,1,sleeping,1,260870,pink,2,9,3286,chennai,14,marathi,0,5,30,hiphop,0,0,augmented,silky,0,10
0,19,1,4,reading,1,2074427,grey,1,10,1130,khammam,1,malayalam,1,22,22,romantic,1,1,indoor,fluffy,1,4
0,11,0,2,dancing,1,131480,grey,1,12,407,gandhinagar,17,tamil,1,6,10,soft,1,0,indoor,matte,0,10
1,62,0,3,dancing,0,6969252,grey,1,9,1718,patna,10,bengali,1,16,25,cover,1,1,augmented,matte,2,6
0,13,0,2,dancing,1,816236,black,2,9,2160,thiruvananthapuram,29,punjabi,1,14,7,mashups,1,1,augmented,fluffy,0,9
0,41,0,1,singing,0,657054,red,2,9,1244,vijayawada,13,punjabi,0,24,27,metallic,0,0,augmented,soft,0,9
1,60,0,3,watching,0,5381784,black,4,10,519,dispur,13,marathi,1,7,7,pop,0,1,outdoor,soft,0,4
0,13,0,3,traveling,0,1563723,yellow,4,10,1767,chennai,6,kannada,0,22,20,romantic,1,0,outdoor,matte,2,4
2,20,2,2,acting,0,1884102,pink,2,11,1244,ranchi,5,kannada,1,12,28,rock,0,0,virtual,hard,0,8
0,14,0,3,acting,1,680555,orange,4,5,2699,patna,17,tamil,1,7,5,jaaz,0,1,augmented,hard,0,4
0,53,1,2,sleeping,1,8273815,brown,2,10,1503,raipur,14,punjabi,1,14,12,jaaz,0,1,outdoor,soft,1,4
3,25,1,2,acting,0,131480,black,2,10,884,ranchi,5,marathi,1,20,1,jaaz,1,1,outdoor,fluffy,1,8
1,10,1,3,singing,0,938438,grey,2,10,1047,shimla,15,tamil,1,15,19,mashups,0,0,outdoor,matte,1,7
0,19,0,1,cooking,1,3832751,brown,4,9,884,bhopal,7,tamil,0,14,8,folk,0,1,virtual,matte,0,4
0,31,1,3,sleeping,1,9258371,grey,1,10,689,kohima,10,kannada,1,14,20,cover,0,1,indoor,silky,0,3
0,46,1,2,reading,0,131480,yellow,2,11,1758,jammu,4,bengali,1,14,20,hiphop,1,1,augmented,matte,1,9
1,44,0,3,reading,0,1079127,blue,1,4,1649,chennai,13,kannada,1,13,7,cover,1,0,indoor,fluffy,2,9
1,8,0,4,traveling,0,1360106,pink,7,10,2551,ranchi,1,bengali,0,1,20,hiphop,1,1,augmented,soft,0,4
1,23,0,1,reading,0,1884102,black,8,9,673,jaipur,13,malayalam,1,14,12,metallic,1,1,outdoor,fluffy,1,1
0,57,0,3,volunteering,0,574390,white,1,10,2733,bhubaneswar,8,bengali,1,12,1,hiphop,0,1,indoor,silky,1,10
0,60,0,1,traveling,0,8154472,black,2,0,1355,gandhinagar,6,kannada,1,14,3,rock,1,0,outdoor,hard,1,4
0,26,1,1,sleeping,1,5330846,white,1,10,1399,bhopal,20,punjabi,0,16,28,mashups,0,0,indoor,fluffy,1,4
0,24,1,2,sports,0,589089,black,1,4,2768,jaipur,10,kannada,1,15,8,mashups,1,0,indoor,soft,2,9
0,24,0,1,singing,0,987529,grey,2,8,689,raipur,8,marathi,1,17,10,cover,0,0,augmented,hard,2,10
2,30,0,1,dancing,1,7508875,blue,1,5,2375,patna,1,telugu,1,20,16,mashups,1,1,indoor,matte,2,6
1,18,0,2,sleeping,1,8596595,pink,2,3,3972,patna,6,marathi,1,14,28,cover,0,1,virtual,hard,0,4
0,39,0,3,watching,1,584486,purple,1,7,3139,hyderbad,3,bengali,1,12,9,metallic,0,0,indoor,hard,2,9
1,17,1,3,sleeping,1,212243,green,8,10,337,bhubaneswar,4,bengali,1,14,8,soft,0,1,outdoor,soft,2,4
1,21,0,2,sleeping,1,738824,brown,2,7,632,srinagar,7,bengali,1,14,10,romantic,1,0,outdoor,hard,0,1
0,13,0,2,sports,1,652739,grey,8,8,632,jammu,15,tamil,1,0,29,pop,1,0,virtual,fluffy,0,4
0,30,0,2,volunteering,1,309195,yellow,2,6,2558,gangtok,4,bengali,1,14,39,mashups,1,1,virtual,fluffy,0,9
2,19,0,2,watching,0,9258371,pink,2,6,1682,gangtok,10,bengali,1,16,22,jaaz,0,0,augmented,matte,0,4
0,26,1,3,acting,1,8596595,green,7,12,519,chandigarh,6,hindi,1,12,5,folk,1,0,virtual,silky,0,3
0,20,0,1,reading,0,277431,pink,2,12,370,gandhinagar,15,marathi,0,6,29,folk,0,0,outdoor,silky,1,10
0,47,1,2,acting,0,5381784,purple,2,4,689,hyderbad,17,hindi,1,21,7,soft,1,1,virtual,hard,0,4
0,32,1,3,reading,0,571428,white,1,6,1542,dispur,8,punjabi,1,15,7,jaaz,1,1,virtual,matte,2,9
0,62,0,3,reading,0,2462054,blue,8,8,1902,bangalore,4,kannada,0,10,19,hiphop,1,1,virtual,matte,1,4
0,36,0,2,sports,1,656271,black,1,10,3286,mumbai,15,tamil,0,14,8,folk,0,0,indoor,hard,1,9
0,56,0,1,acting,0,6394389,green,2,10,3749,ranchi,2,telugu,1,16,10,folk,1,0,virtual,matte,2,4
1,28,0,3,traveling,1,657054,orange,2,5,2202,raipur,15,malayalam,1,16,22,hiphop,0,1,virtual,soft,0,9
0,11,1,3,dancing,1,1079127,yellow,4,5,921,dispur,4,malayalam,1,14,4,hiphop,1,0,indoor,matte,2,4
3,19,0,3,cooking,0,1360106,purple,3,4,2690,delhi,8,kannada,1,17,1,rock,1,1,augmented,hard,0,6
3,14,1,1,acting,1,8596595,purple,1,0,3912,kolkata,6,bengali,1,12,1,jaaz,1,1,outdoor,silky,1,6
0,39,1,3,singing,1,4983019,red,2,10,3832,bhubaneswar,6,malayalam,0,21,1,cover,0,0,outdoor,silky,1,4
0,59,0,1,singing,0,2753719,white,2,6,2048,itanagar,1,hindi,0,24,20,metallic,0,0,augmented,silky,2,5
1,57,0,3,traveling,1,716230,yellow,2,11,533,jaipur,8,marathi,1,13,8,folk,0,0,augmented,matte,1,9
0,15,1,1,cooking,1,5321373,yellow,2,8,768,vijayawada,4,malayalam,1,17,27,hiphop,0,0,indoor,matte,2,4
0,60,0,3,watching,1,680555,purple,1,6,1869,vijayawada,2,punjabi,0,13,17,romantic,1,1,virtual,hard,0,5
2,52,1,2,sports,0,5007892,blue,1,8,2372,shimla,25,telugu,0,17,3,hiphop,0,1,virtual,fluffy,0,6
0,44,1,1,watching,0,6969252,orange,2,6,2558,dehradun,7,bengali,1,6,14,cover,1,1,augmented,matte,1,4
0,28,0,2,watching,1,987529,yellow,2,5,2551,chandigarh,15,kannada,0,6,23,jaaz,1,0,virtual,matte,0,9
0,16,0,3,sports,1,257205,grey,2,9,2699,lucknow,28,malayalam,1,17,18,romantic,0,1,virtual,matte,0,9
0,23,0,4,reading,1,7850318,orange,2,10,3954,shimla,7,malayalam,1,14,25,soft,0,1,augmented,soft,1,3
0,36,1,2,acting,0,112202,white,2,8,1219,raipur,23,telugu,1,3,8,metallic,1,1,virtual,fluffy,1,9
0,23,0,3,sleeping,1,891648,black,4,0,1394,dehradun,8,punjabi,0,12,15,mashups,1,1,outdoor,soft,0,4
0,20,1,3,dancing,1,851246,purple,2,9,1552,patna,2,bengali,1,2,30,metallic,0,0,indoor,silky,0,9
0,16,0,2,traveling,1,980184,blue,1,5,602,jaipur,15,marathi,1,14,27,rock,0,1,indoor,matte,2,10
0,13,0,1,acting,0,816236,blue,2,5,2445,bangalore,15,malayalam,0,17,3,pop,0,0,augmented,silky,0,10
2,53,0,2,dancing,1,336197,red,1,1,2305,chandigarh,8,bengali,0,21,14,cover,1,0,outdoor,soft,2,8
1,7,1,3,cooking,0,9587831,pink,3,10,1355,imphal,10,marathi,1,5,17,folk,1,1,indoor,matte,2,7
0,35,1,1,sleeping,1,309195,brown,2,12,407,delhi,14,telugu,1,12,23,rock,1,1,virtual,silky,0,9
2,29,1,1,reading,0,2338408,pink,2,8,2690,lucknow,3,telugu,1,14,9,jaaz,0,1,virtual,matte,0,8
1,36,0,2,sleeping,1,5797253,black,2,5,2389,chennai,8,malayalam,1,14,3,hiphop,0,1,outdoor,matte,2,6
0,23,0,1,singing,0,716230,purple,2,10,921,ranchi,5,hindi,0,12,2,cover,0,1,augmented,soft,0,10
2,42,0,3,singing,0,1460818,white,4,0,921,panaji,18,tamil,1,10,9,romantic,0,0,augmented,soft,0,6
0,19,0,3,traveling,1,987529,yellow,3,9,1987,bhubaneswar,5,malayalam,0,2,20,pop,0,1,augmented,hard,0,4
0,60,1,2,watching,1,5797253,orange,2,12,337,dispur,2,telugu,0,6,11,soft,1,0,virtual,silky,0,4
1,52,0,2,reading,1,7775818,grey,3,1,2299,delhi,9,bengali,1,13,6,hiphop,0,1,augmented,silky,2,4
0,39,0,1,sleeping,0,1795936,yellow,4,7,2389,bhubaneswar,4,kannada,1,15,9,hiphop,0,1,indoor,soft,0,9
2,26,0,1,dancing,0,1884102,green,1,9,263,shillong,1,kannada,0,9,22,romantic,1,0,indoor,silky,1,8
1,52,0,3,reading,1,816236,grey,2,10,853,imphal,2,hindi,0,18,20,pop,0,0,augmented,hard,0,9
0,18,1,1,acting,0,403987,blue,2,5,1649,hyderbad,4,marathi,1,9,39,metallic,0,1,virtual,matte,1,9
1,17,1,1,sports,1,214791,yellow,2,0,3832,gandhinagar,6,tamil,1,5,3,romantic,1,0,augmented,hard,2,7
1,42,1,4,reading,0,215870,white,7,6,2831,dispur,7,hindi,1,14,20,metallic,1,0,outdoor,fluffy,1,6
0,36,0,3,watching,1,589089,purple,1,10,395,itanagar,10,telugu,1,0,22,folk,0,0,outdoor,matte,0,9
3,60,0,1,acting,1,310904,green,4,10,845,patna,15,telugu,1,9,1,jaaz,1,0,outdoor,fluffy,1,8
0,19,0,3,watching,0,8973395,orange,2,12,3972,chandigarh,21,marathi,1,13,18,romantic,1,1,virtual,soft,0,4
1,30,1,3,cooking,1,1079127,orange,2,8,2768,shimla,23,punjabi,1,14,8,hiphop,1,1,outdoor,soft,0,6
0,24,0,1,cooking,0,5330846,purple,2,10,1552,dispur,6,hindi,1,15,10,pop,0,1,virtual,soft,1,4
0,43,0,1,acting,1,1718402,yellow,2,10,533,dehradun,6,bengali,1,17,18,romantic,0,0,indoor,matte,0,9
2,31,0,1,acting,1,754169,brown,1,10,845,gangtok,18,bengali,0,6,23,metallic,1,0,augmented,matte,0,8
0,16,0,3,watching,1,111985,black,2,7,1987,kolkata,5,punjabi,0,13,30,hiphop,0,0,indoor,silky,2,9
0,26,0,1,singing,0,3498858,purple,1,8,602,dehradun,10,bengali,1,12,38,pop,0,0,augmented,fluffy,2,9
1,58,1,2,volunteering,1,987529,purple,2,9,1507,kohima,8,hindi,1,10,21,metallic,1,1,indoor,fluffy,0,9
0,23,0,1,dancing,1,893732,orange,1,8,2699,shimla,23,malayalam,1,14,8,romantic,1,0,virtual,matte,1,10
0,25,0,2,volunteering,1,574390,orange,1,11,1633,kohima,5,kannada,1,24,3,jaaz,0,0,augmented,hard,1,10
2,52,1,3,watching,0,112202,green,2,9,3954,agartala,1,marathi,1,17,15,mashups,0,0,outdoor,silky,1,8
0,20,1,2,volunteering,0,735697,grey,2,5,2558,chennai,10,bengali,1,8,3,pop,0,1,indoor,silky,0,9
2,31,1,1,cooking,1,8154472,purple,4,10,543,mumbai,28,bengali,0,9,5,hiphop,1,1,augmented,hard,1,8
0,26,1,2,cooking,1,5007892,white,2,12,2334,thiruvananthapuram,25,malayalam,1,15,10,hiphop,0,0,indoor,matte,0,4
0,11,0,3,watching,1,837270,red,1,5,2831,itanagar,5,bengali,1,13,12,pop,1,0,indoor,fluffy,0,9
2,41,1,1,acting,0,5330846,black,1,10,602,delhi,2,bengali,1,20,25,rock,1,1,indoor,soft,0,6
1,44,0,1,cooking,0,212243,black,1,10,355,thiruvananthapuram,15,punjabi,1,12,1,folk,0,1,outdoor,soft,2,10
0,19,2,3,watching,0,403987,yellow,1,7,3139,hyderbad,15,tamil,1,20,3,rock,0,1,indoor,matte,0,2
2,30,0,2,sports,1,1884102,black,4,12,355,delhi,10,hindi,1,6,10,pop,1,1,augmented,soft,0,6
1,42,0,2,watching,0,277431,red,4,4,2160,kolkata,14,punjabi,1,12,19,folk,0,0,virtual,silky,1,9
0,18,0,2,dancing,1,335973,orange,2,8,3214,itanagar,10,hindi,1,14,20,jaaz,0,0,indoor,fluffy,2,9
1,60,0,3,sports,1,3498858,pink,2,10,673,kolkata,6,hindi,1,16,4,jaaz,0,1,augmented,soft,0,6
0,29,0,3,volunteering,1,1164430,black,1,10,2573,raipur,1,marathi,1,20,10,jaaz,1,1,indoor,matte,1,9
0,6,0,2,watching,0,7850318,blue,1,5,828,bangalore,10,marathi,0,12,20,hiphop,0,1,virtual,matte,0,4
0,47,1,4,sports,1,8017090,pink,1,11,1825,lucknow,4,punjabi,0,13,27,cover,0,0,augmented,fluffy,2,3
0,11,0,3,dancing,1,104907,blue,1,10,897,dehradun,6,punjabi,1,6,28,pop,1,1,outdoor,silky,2,9
1,26,0,2,cooking,0,1563723,purple,1,11,1869,patna,4,punjabi,1,21,20,romantic,0,1,indoor,silky,2,10
1,19,0,1,singing,1,6251352,blue,2,10,395,delhi,15,telugu,0,14,3,cover,1,1,outdoor,soft,1,1
0,17,0,3,sports,1,6153800,green,2,5,921,panaji,10,bengali,1,13,28,romantic,0,1,augmented,silky,2,4
1,42,0,1,watching,1,938438,white,2,5,1758,gandhinagar,10,telugu,1,14,31,metallic,1,0,outdoor,soft,0,10
1,5,0,1,traveling,0,7850318,blue,2,8,1987,lucknow,8,bengali,1,16,27,folk,0,1,augmented,soft,1,6
2,55,1,3,volunteering,1,9258371,brown,1,10,875,kolkata,4,telugu,0,4,1,mashups,1,1,outdoor,matte,0,8
0,23,1,3,sleeping,1,893732,brown,2,4,2299,jaipur,13,hindi,0,13,10,jaaz,0,0,outdoor,fluffy,2,9
0,20,0,1,watching,0,680555,purple,2,11,1516,hyderbad,6,kannada,1,14,30,soft,1,1,augmented,hard,1,10
2,59,0,1,sports,1,574390,red,2,7,3954,panaji,6,telugu,0,21,38,hiphop,1,0,indoor,fluffy,2,8
0,23,1,2,singing,1,7135245,white,1,6,1758,mumbai,9,bengali,1,13,15,mashups,0,0,indoor,soft,0,4
0,20,1,3,reading,1,3832751,yellow,8,8,1503,patna,4,telugu,0,15,9,rock,1,1,augmented,hard,2,3
0,25,0,2,dancing,1,4648178,green,3,9,2551,bhubaneswar,28,hindi,0,14,20,mashups,1,0,virtual,hard,0,4
2,33,0,2,cooking,0,571428,red,1,9,251,kolkata,3,bengali,1,17,29,pop,0,1,virtual,hard,2,8
0,14,2,1,cooking,0,309195,red,1,10,1758,dispur,15,tamil,1,6,10,folk,0,0,indoor,silky,1,4
0,32,1,2,traveling,0,556724,purple,2,9,2445,ranchi,11,punjabi,0,12,1,soft,1,0,indoor,matte,2,9
2,18,1,2,singing,0,335973,white,2,7,3749,shimla,1,punjabi,1,12,33,metallic,1,0,indoor,hard,0,8
0,11,0,2,acting,1,652739,pink,2,5,1987,bangalore,15,kannada,0,18,3,folk,0,0,outdoor,soft,1,9
0,20,1,1,watching,0,1718402,green,2,11,3912,dispur,8,bengali,1,10,17,mashups,1,1,augmented,silky,0,9
0,31,0,3,volunteering,0,716230,black,1,8,1542,kolkata,3,malayalam,1,6,5,cover,1,1,indoor,matte,2,9
0,29,0,3,reading,0,716230,orange,2,12,379,thiruvananthapuram,15,malayalam,0,18,18,mashups,0,0,virtual,soft,1,9
0,28,0,2,watching,1,657054,white,4,10,3979,chandigarh,1,bengali,1,13,21,cover,0,1,outdoor,silky,1,4
0,7,0,2,sports,1,7508875,yellow,4,10,306,shimla,3,kannada,1,5,10,soft,0,1,outdoor,hard,1,3
2,25,1,2,dancing,1,310904,yellow,1,9,3214,srinagar,25,bengali,1,13,17,jaaz,1,1,virtual,matte,1,8
3,20,0,2,acting,1,7850318,grey,2,5,3139,lucknow,11,kannada,1,14,14,mashups,0,1,outdoor,hard,1,4
0,11,1,1,acting,1,571428,blue,1,9,1130,agartala,5,tamil,1,23,9,cover,1,1,indoor,matte,2,9
0,8,0,2,volunteering,1,6251352,grey,1,8,3972,mumbai,6,malayalam,0,14,9,hiphop,0,0,outdoor,silky,1,4
0,11,1,2,volunteering,0,588503,black,2,9,1902,thiruvananthapuram,28,malayalam,0,22,30,rock,1,1,outdoor,fluffy,0,9
0,43,0,2,sports,0,5321373,black,2,11,263,dispur,4,hindi,1,15,21,mashups,0,0,indoor,matte,2,4
0,60,0,3,watching,1,6251352,black,2,10,2389,jaipur,17,tamil,1,16,9,jaaz,0,0,augmented,hard,1,4
0,11,0,3,watching,0,984830,pink,2,9,2375,gandhinagar,7,tamil,0,13,9,metallic,0,0,outdoor,silky,0,9
0,44,0,3,dancing,1,1563723,pink,2,9,1166,srinagar,4,tamil,1,18,9,hiphop,0,1,indoor,hard,0,4
1,20,1,1,traveling,0,8154472,purple,2,5,1649,raipur,15,punjabi,1,14,20,metallic,1,0,virtual,matte,1,2
1,19,1,2,traveling,0,8543553,yellow,2,11,1468,hyderbad,18,telugu,0,9,12,folk,0,1,indoor,silky,2,2
3,42,0,2,reading,1,837270,yellow,2,7,3214,khammam,10,marathi,1,13,12,pop,1,1,virtual,soft,1,8
0,13,1,2,cooking,0,3832751,yellow,2,10,963,aizawl,2,tamil,1,17,27,pop,0,0,virtual,matte,2,4
0,59,0,1,cooking,1,2338408,brown,1,11,3214,panaji,10,punjabi,1,18,40,soft,0,0,indoor,matte,1,5
0,60,0,3,cooking,1,3832751,brown,2,8,533,patna,6,punjabi,1,15,8,jaaz,0,0,outdoor,hard,0,4
0,13,0,3,singing,1,505020,blue,1,8,3979,kolkata,9,marathi,1,11,20,soft,1,1,indoor,fluffy,1,9
0,41,1,3,volunteering,0,2338408,white,2,8,1987,bhubaneswar,3,malayalam,1,13,10,jaaz,1,0,indoor,matte,0,4
1,8,1,3,volunteering,1,8543553,orange,3,5,2733,ranchi,21,bengali,1,15,14,folk,1,0,outdoor,matte,1,7
0,19,2,1,singing,1,260870,orange,1,12,2672,chandigarh,15,kannada,0,12,6,mashups,0,0,virtual,silky,0,10
0,62,0,1,sports,0,6251352,yellow,2,10,370,itanagar,29,hindi,0,14,10,jaaz,1,0,virtual,soft,1,4
1,12,0,2,traveling,1,4782671,grey,3,5,963,patna,7,telugu,1,5,10,mashups,1,1,virtual,soft,0,6
1,51,0,2,sports,0,2753719,pink,2,10,689,kolkata,7,hindi,0,13,1,pop,1,1,indoor,matte,2,9
0,24,0,2,volunteering,0,4983019,white,4,10,3972,ranchi,9,bengali,1,12,10,soft,0,0,virtual,silky,0,4
0,25,0,3,watching,1,9258371,grey,3,10,306,shimla,6,marathi,1,21,13,romantic,0,1,indoor,matte,1,3
0,44,1,2,sports,0,1164430,pink,2,4,379,itanagar,3,tamil,1,16,10,metallic,1,1,indoor,silky,2,9
0,24,0,4,volunteering,0,3498858,white,2,5,2831,delhi,15,punjabi,1,16,7,rock,1,1,virtual,matte,1,4
1,15,0,3,volunteering,0,336197,brown,2,5,1758,ranchi,8,bengali,1,23,7,jaaz,1,0,outdoor,matte,2,7
0,25,1,2,sports,0,3017170,black,2,8,3139,imphal,15,hindi,1,14,21,folk,1,1,virtual,fluffy,0,4
2,13,1,3,acting,1,2651024,white,1,12,884,panaji,3,telugu,1,15,10,romantic,0,1,outdoor,matte,0,6
0,11,0,3,sports,0,8154472,red,2,10,1468,kolkata,13,kannada,1,14,15,rock,1,1,outdoor,matte,0,4
0,53,1,3,reading,1,214791,brown,2,10,897,shimla,8,bengali,0,12,39,hiphop,1,0,outdoor,hard,0,5
0,39,0,3,singing,0,657054,green,2,4,883,dispur,14,hindi,1,9,9,hiphop,0,1,augmented,matte,1,9
0,29,1,2,sleeping,0,214791,brown,1,0,3467,patna,15,punjabi,0,5,11,soft,1,0,augmented,soft,2,9
2,36,1,4,dancing,1,716230,black,2,8,2573,patna,4,kannada,1,12,10,rock,1,1,virtual,fluffy,2,6
3,14,1,3,watching,0,2208382,red,7,10,2202,gandhinagar,9,hindi,0,11,29,pop,0,0,outdoor,soft,2,4
0,25,0,1,watching,1,7135245,orange,1,6,519,shillong,14,punjabi,1,7,1,rock,1,1,augmented,soft,0,4
0,52,0,2,acting,1,3017170,green,2,0,2832,hyderbad,13,marathi,1,17,40,jaaz,1,1,outdoor,matte,0,4
0,53,0,1,sleeping,1,2338408,white,1,10,396,chennai,8,kannada,1,17,40,pop,1,1,indoor,hard,1,5
2,31,0,3,volunteering,1,1884102,orange,3,10,3286,bhubaneswar,10,hindi,0,16,5,folk,0,1,augmented,soft,1,6
0,31,1,2,dancing,1,556724,orange,2,10,3749,ranchi,2,kannada,1,15,11,romantic,0,0,virtual,fluffy,1,9
1,41,0,3,traveling,0,2208382,black,2,10,921,itanagar,4,bengali,0,9,17,hiphop,1,1,indoor,matte,1,6
0,39,1,3,dancing,0,8273815,purple,2,9,1649,jammu,6,marathi,1,16,38,hiphop,0,0,virtual,soft,0,4
1,20,0,1,dancing,1,7775818,grey,2,4,1219,patna,3,punjabi,1,21,10,pop,0,1,augmented,matte,2,1
3,52,0,1,acting,1,571428,blue,1,8,1987,itanagar,7,telugu,0,12,18,mashups,1,1,indoor,matte,2,8
1,53,0,4,singing,1,3350881,orange,2,7,3832,dispur,3,bengali,1,17,12,cover,1,0,augmented,hard,0,6
0,44,1,3,volunteering,1,910711,blue,1,10,3972,chennai,15,malayalam,1,9,3,folk,0,1,augmented,soft,1,9
1,18,0,3,traveling,0,656271,blue,7,10,2445,lucknow,10,punjabi,1,12,8,rock,1,1,augmented,matte,0,6
1,60,0,3,singing,0,399312,black,2,4,1932,shimla,8,punjabi,0,17,9,cover,1,0,outdoor,fluffy,0,9
1,15,0,2,sports,0,657054,brown,4,4,1649,dispur,8,hindi,1,2,25,metallic,1,0,outdoor,matte,1,7
0,11,1,3,watching,0,3498858,pink,2,10,875,gangtok,5,kannada,1,14,3,folk,0,1,augmented,hard,2,4
0,8,1,1,cooking,1,8543553,red,2,5,1355,vijayawada,2,telugu,1,13,6,jaaz,1,1,indoor,hard,2,4
1,27,0,1,singing,0,967908,pink,1,10,2573,chennai,15,kannada,1,22,1,folk,0,1,outdoor,silky,0,10
0,26,2,2,watching,0,816236,white,7,10,1649,jaipur,21,malayalam,1,5,17,romantic,0,0,augmented,silky,0,4
0,25,0,3,reading,0,310904,orange,4,1,602,imphal,5,tamil,1,18,9,pop,1,0,indoor,soft,2,4
3,8,1,3,volunteering,0,8348261,purple,1,4,2048,jammu,6,tamil,1,4,10,soft,1,0,indoor,silky,0,4
2,8,0,1,singing,0,215870,white,8,9,689,hyderbad,10,marathi,1,8,40,cover,0,1,outdoor,fluffy,2,6
0,34,2,3,acting,1,4492854,pink,4,0,486,dispur,18,hindi,1,21,31,metallic,1,0,indoor,silky,0,4
0,51,0,3,sleeping,0,1079127,red,2,11,768,patna,4,hindi,1,11,9,hiphop,0,1,virtual,matte,2,5
0,59,0,2,volunteering,0,910711,yellow,4,9,1399,bangalore,4,malayalam,0,13,12,pop,0,0,virtual,matte,2,5
3,25,1,2,acting,0,403987,white,8,10,1166,panaji,23,telugu,0,6,7,folk,1,0,indoor,soft,2,6
2,31,0,3,cooking,0,335973,pink,2,11,1468,chandigarh,21,punjabi,1,14,20,cover,0,0,outdoor,silky,0,8
0,55,1,1,traveling,1,980184,yellow,3,12,1166,kohima,14,tamil,0,13,21,mashups,1,0,outdoor,matte,0,5
0,23,0,3,reading,0,336197,pink,1,1,251,agartala,14,telugu,1,9,10,hiphop,1,1,virtual,hard,1,10
2,14,1,2,reading,0,4782671,green,3,10,1355,chandigarh,5,malayalam,1,12,10,hiphop,1,0,augmented,fluffy,1,6
0,23,0,2,sports,0,851246,grey,1,5,963,thiruvananthapuram,10,marathi,0,15,3,folk,1,0,augmented,fluffy,2,10
