marital status,age,gender,rooms,hobbies,alcoholic,annual_income,fav_color,other_props,work_hours,avg_energy,other_cities,office_distance,devotional,ed_qualification,expenses,genre,nature_lover,high_raise_apt,sports,texture,outing,group
0,20,0,2,8,1,3350881,2,2,8,853,1,10,1,6,10,5,1,1,3,0,1,4
0,30,1,3,9,1,5321373,1,7,9,1902,1,25,0,20,12,3,0,1,2,2,1,3
1,20,0,4,9,1,505020,1,2,6,2372,2,1,0,15,11,7,1,0,0,1,1,1
1,32,1,1,8,1,336197,10,1,8,2375,3,14,0,24,7,3,1,0,1,0,0,9
2,62,0,3,1,1,862365,1,2,5,689,2,28,1,17,8,1,1,0,1,1,1,8
0,25,0,1,9,0,150237,3,8,8,831,2,13,1,22,20,3,1,1,1,0,2,4
2,23,0,1,6,1,9525596,8,2,10,337,2,10,1,14,20,4,0,0,2,3,1,4
2,48,1,3,3,0,7508875,0,2,11,2389,1,6,1,6,11,0,0,1,2,1,1,4
0,43,0,1,7,0,1563723,9,2,8,963,3,9,1,3,12,0,0,1,0,2,0,9
0,17,0,3,7,1,131480,8,1,5,3214,3,10,1,20,20,6,1,1,3,4,2,9
0,60,1,2,7,1,949312,3,7,4,2558,1,15,1,21,38,4,0,0,1,3,0,4
0,19,1,3,7,0,436464,8,1,4,2389,2,10,0,14,8,6,0,0,1,4,1,9
0,67,1,2,4,1,891648,0,2,4,533,1,1,0,17,23,1,1,1,0,4,1,5
0,18,1,2,9,1,910711,2,1,4,533,3,5,1,12,17,1,1,0,1,3,1,9
1,6,0,1,7,0,571428,1,2,6,1902,2,7,1,7,7,6,1,0,1,1,0,7
2,55,0,1,0,0,310904,4,7,10,379,3,14,1,14,12,3,1,1,3,0,1,6
0,12,0,1,5,0,309195,5,8,12,673,2,16,0,13,7,5,1,1,1,0,2,4
0,41,1,2,7,0,1718402,8,2,5,883,1,8,1,11,28,6,0,1,1,4,2,9
0,18,0,3,9,0,893732,10,2,0,407,1,16,1,20,11,1,0,0,1,1,2,9
1,18,1,1,9,1,436464,1,2,5,3979,2,10,0,6,9,9,1,1,3,0,0,7
1,41,2,2,7,1,556724,3,2,4,1902,1,14,1,14,3,3,0,1,2,4,2,9
0,25,0,3,5,1,6153800,9,2,10,673,2,15,1,14,34,5,1,0,3,3,0,4
3,11,1,2,1,0,6153800,0,2,5,1503,3,6,1,5,14,6,1,1,3,1,0,6
0,8,1,2,0,1,399312,10,1,5,379,2,20,1,17,28,0,0,0,0,4,0,9
1,17,1,3,7,0,4492854,8,1,9,831,1,6,1,14,28,1,0,0,2,2,0,6
2,19,1,4,0,1,6153800,8,4,12,407,3,10,1,14,29,4,0,0,1,0,0,8
0,30,0,1,4,0,6683746,5,1,9,2690,3,14,0,14,8,0,1,0,0,1,2,4
0,19,0,3,5,1,949312,5,7,9,673,2,23,0,17,28,9,1,0,1,1,1,4
0,42,0,3,3,0,6394389,1,2,4,1825,1,3,0,12,27,0,0,0,2,0,2,4
1,17,1,2,1,0,277431,0,1,5,395,1,21,1,17,19,0,0,0,0,3,0,7
0,53,0,2,1,1,218690,7,1,4,2551,2,1,0,7,8,9,0,1,0,0,2,10
0,35,0,2,9,1,7775818,6,2,8,1355,2,25,0,14,9,1,0,1,0,2,2,4
0,18,0,2,5,1,6251352,5,1,12,3286,1,15,0,21,3,9,0,1,1,2,2,4
1,23,0,1,3,0,1360106,6,2,8,2573,2,15,1,0,36,0,0,0,1,2,2,1
0,29,0,2,3,0,3350881,3,3,10,1516,1,29,0,20,6,6,0,1,3,3,0,4
0,52,0,2,0,1,2651024,5,1,10,921,3,13,1,14,20,7,0,0,1,4,1,5
0,7,0,2,7,1,4782671,5,2,10,632,2,7,1,16,36,1,1,1,1,2,1,4
0,19,1,2,7,0,7508875,6,2,12,3467,1,21,0,5,1,4,1,0,0,2,1,4
1,21,0,2,9,0,574390,4,2,12,2048,3,11,1,14,36,4,0,1,2,0,1,1
2,5,1,1,5,0,6969252,3,2,5,884,1,6,1,14,9,4,0,1,3,3,1,6
0,30,1,2,3,0,1360106,10,2,9,2690,1,21,0,18,20,6,1,1,1,2,1,9
0,36,0,4,1,1,8348261,7,2,9,543,2,10,1,9,10,5,0,1,3,1,0,3
0,24,0,3,2,1,2074427,0,2,8,1542,3,15,1,24,14,1,1,1,3,1,2,4
1,60,0,3,3,0,1164430,4,1,7,1932,2,4,0,13,26,8,0,1,0,2,1,9
1,24,0,1,6,0,1069422,1,2,5,2389,3,4,0,5,26,6,1,1,3,2,2,1
0,18,1,3,7,1,1884102,4,2,7,533,2,25,0,13,1,9,0,1,3,2,0,4
0,18,0,3,0,1,403987,5,2,5,963,2,20,1,12,29,9,1,1,0,4,2,9
0,27,0,3,0,1,4823265,1,8,8,2202,1,5,1,13,7,9,0,1,0,2,0,3
2,55,1,1,6,0,436464,6,7,11,2299,1,7,1,15,4,0,1,1,2,4,2,6
0,30,0,1,0,0,7508875,4,1,11,2160,2,10,0,4,10,1,1,0,3,3,0,4
0,72,1,3,5,1,910711,3,4,7,337,3,21,1,15,10,1,0,1,3,0,1,4
1,7,1,2,4,1,1069422,9,2,10,1758,1,28,0,3,26,0,1,1,1,1,0,7
1,47,0,1,4,0,214791,5,1,9,1507,3,2,0,20,18,8,0,1,2,0,0,10
0,57,1,3,6,0,584486,6,2,10,2573,3,10,1,13,31,7,1,0,1,2,2,5
1,60,1,2,2,0,4492854,2,2,10,251,2,2,1,16,21,0,1,1,1,0,0,6
0,28,0,1,4,1,910711,1,2,10,3954,2,9,1,10,12,6,1,0,1,2,2,9
0,15,1,1,3,1,148716,5,2,1,883,2,29,0,14,17,9,1,0,3,3,2,9
1,28,0,1,8,0,1360106,10,2,6,1825,3,3,0,13,27,7,1,1,0,1,0,10
0,31,1,3,1,0,6394389,4,2,9,3749,3,7,1,14,15,9,1,0,2,2,2,4
0,12,1,1,0,1,2753719,8,1,9,3749,2,4,0,12,10,7,1,1,0,2,0,9
0,21,0,2,5,1,3832751,5,4,5,1987,3,3,1,14,20,7,1,1,2,2,1,4
0,6,0,1,1,1,862365,10,1,6,3912,2,4,0,17,9,7,0,0,2,4,1,10
0,11,1,1,9,0,150237,3,1,5,2160,1,15,1,14,40,9,1,0,1,0,2,9
2,52,1,1,4,1,949312,1,1,10,1649,3,8,1,16,3,3,0,0,2,1,1,8
0,36,1,3,8,1,104907,4,1,8,1219,3,4,0,15,3,4,1,1,1,0,1,9
0,25,0,3,6,1,2074427,8,2,5,2334,3,20,1,12,9,3,0,1,2,0,1,4
0,26,1,2,0,1,584486,1,1,7,3214,1,14,1,7,14,4,1,0,2,0,0,9
3,21,1,1,3,0,588503,9,2,10,1767,2,1,1,22,27,9,0,1,0,3,2,8
1,51,0,3,7,0,3046609,10,1,2,2573,2,16,0,21,23,4,0,1,0,2,1,6
0,20,1,4,5,1,949312,6,2,5,602,3,1,0,16,15,8,1,1,3,1,1,4
0,7,1,2,0,0,428343,6,1,9,853,3,3,1,14,7,8,0,1,3,3,0,9
0,53,0,3,0,0,816236,5,4,12,2768,2,1,0,14,27,6,1,1,2,3,1,4
0,27,2,3,3,0,3498858,0,2,5,1932,1,6,1,7,1,7,0,0,1,4,1,4
0,8,0,1,0,0,5381784,3,1,8,768,1,6,1,18,10,6,1,1,0,3,0,4
2,52,2,1,7,0,150237,5,2,5,3467,1,6,0,1,18,8,0,0,0,0,0,8
3,39,0,3,3,0,2462054,7,2,7,1825,3,4,1,14,29,9,1,1,3,1,0,6
3,25,0,3,8,1,862365,3,2,8,1468,1,6,0,15,23,9,1,0,0,3,2,8
1,19,0,2,0,0,7775818,8,1,8,3832,3,10,1,6,1,9,0,0,2,4,0,1
1,16,1,3,3,1,257205,9,1,9,768,1,17,1,17,29,3,0,1,2,4,2,7
0,15,0,1,2,0,8154472,6,2,9,263,2,4,1,14,16,8,0,1,3,3,2,4
3,14,0,3,8,0,3498858,10,1,5,3832,3,14,1,7,22,0,1,1,2,2,1,6
1,17,1,3,8,1,8973395,5,2,11,519,2,21,1,14,9,4,1,1,0,4,1,7
1,31,0,2,4,0,754169,4,4,9,337,2,15,1,14,20,5,1,1,1,4,1,9
1,60,0,2,7,1,6683746,10,1,12,3467,3,3,1,12,11,9,0,0,3,2,0,6
3,57,0,2,4,0,8154472,10,1,5,897,3,6,0,14,6,6,1,1,0,1,1,6
0,73,0,2,3,0,938438,2,1,11,673,3,16,0,20,22,1,1,0,1,2,2,10
0,30,1,2,3,0,8596595,6,8,8,2672,3,10,1,12,23,6,0,1,1,3,1,3
0,30,1,1,6,1,8154472,5,2,8,521,1,21,1,13,1,9,1,0,3,1,2,4
0,22,1,3,1,0,9525596,0,2,4,831,3,15,1,22,5,1,0,0,3,2,2,3
3,24,0,2,0,1,3832751,6,1,10,370,1,28,0,22,14,2,1,0,1,0,1,6
1,58,0,1,9,0,212243,1,2,12,2672,2,10,1,16,12,9,1,1,2,3,0,10
2,22,0,3,6,1,8348261,6,2,8,2389,1,14,1,22,11,4,0,0,0,3,1,8
0,36,0,2,8,1,1069422,7,2,9,2160,2,14,1,13,10,4,1,0,3,4,2,9
0,19,1,1,0,1,1069422,0,1,1,845,3,29,0,17,34,4,0,1,2,4,1,9
0,72,0,1,5,1,754169,2,2,7,1399,1,18,0,4,5,0,0,1,3,2,0,10
0,15,1,1,7,1,150237,8,1,12,883,1,1,0,12,33,7,1,1,0,1,1,9
1,30,1,2,3,0,4648178,2,2,8,2551,2,15,1,20,7,9,0,1,0,3,2,6
1,31,0,3,5,0,6683746,0,1,8,2375,1,7,1,15,27,2,0,1,0,3,2,6
1,20,0,3,9,1,8154472,1,4,9,3749,3,8,1,16,27,5,1,0,0,4,0,1
0,19,1,3,2,1,7850318,2,2,9,1399,2,14,0,14,39,4,0,1,0,0,2,4
0,30,1,2,5,0,1884102,6,4,4,1399,1,6,0,12,17,5,0,1,2,1,2,4
0,19,1,2,9,0,8273815,3,1,8,2768,2,10,0,17,10,2,1,0,2,1,1,4
1,18,0,3,2,0,949312,3,1,11,2551,2,8,0,12,3,6,0,0,0,3,1,7
0,12,0,1,2,1,8596595,2,1,12,921,3,2,1,21,8,0,0,0,0,3,2,4
0,46,1,2,5,0,735697,8,2,9,1503,2,17,1,14,27,7,1,0,1,3,0,9
2,8,0,4,4,0,104907,5,2,0,1718,3,21,1,7,33,8,0,1,1,1,0,8
3,62,0,2,6,1,1069422,7,2,6,1633,2,10,1,23,12,8,0,1,1,2,0,8
0,72,1,2,4,0,7135245,6,4,7,2389,1,4,1,16,27,6,1,0,1,1,1,4
0,16,1,2,4,0,556724,4,2,8,768,2,21,0,24,7,2,1,0,1,0,0,9
1,19,1,3,6,1,6251352,5,2,8,1542,3,10,1,17,19,6,1,1,1,2,0,2
0,25,0,2,2,0,680555,6,1,5,1468,1,4,1,11,19,3,1,1,2,3,0,10
0,12,1,3,4,1,2074427,5,2,2,2389,3,9,1,16,40,3,0,1,1,3,1,4
0,60,1,3,4,1,910711,7,3,6,519,1,9,0,12,27,6,0,1,1,3,1,4
1,5,0,1,8,0,893732,7,8,8,2299,2,4,1,23,33,2,1,0,2,4,1,6
2,20,2,1,1,1,6153800,3,2,5,963,3,14,1,7,29,9,1,1,3,4,1,6
0,25,0,3,7,1,7508875,8,1,5,2573,1,3,1,12,34,6,1,0,3,3,1,4
0,25,1,3,0,1,505020,7,1,8,1219,1,14,1,22,8,4,1,0,2,2,1,9
1,10,0,1,6,0,1079127,10,2,9,2699,1,1,1,20,14,8,0,1,1,1,0,7
0,20,0,2,7,0,4782671,10,2,8,2573,2,9,1,9,21,5,0,0,3,3,0,4
2,30,1,1,3,0,399312,8,2,1,853,2,5,1,14,15,2,0,0,0,2,1,8
0,13,0,3,3,1,8543553,7,2,1,3972,2,6,1,14,1,6,1,1,1,3,2,3
0,18,1,2,3,0,4983019,5,2,4,1767,2,3,0,14,10,8,1,0,0,4,1,4
0,53,1,2,3,1,8348261,10,2,10,337,3,10,1,20,14,3,1,0,3,3,0,4
0,7,1,1,0,1,9525596,1,2,8,306,3,8,1,16,19,5,0,0,3,1,2,4
0,26,1,2,5,1,4492854,4,2,6,602,3,15,0,21,19,8,0,1,0,2,2,4
0,53,1,3,0,0,891648,6,1,6,2048,2,15,1,9,21,9,0,0,1,1,0,9
0,73,1,2,9,0,893732,6,1,5,1394,2,2,1,12,10,0,0,1,2,4,0,9
0,56,0,2,0,0,1164430,3,1,5,2160,3,16,1,7,9,8,0,1,1,3,0,10
0,19,1,1,7,0,8596595,2,2,0,1633,2,24,1,16,27,7,0,0,2,1,1,4
1,25,0,1,6,1,112202,1,7,8,1468,2,5,1,6,7,8,0,1,2,0,2,1
0,46,1,3,8,0,837270,0,1,8,1633,3,4,1,13,1,1,1,0,3,1,0,9
0,18,0,2,9,0,851246,4,1,12,921,2,4,1,5,6,1,1,1,0,1,1,10
1,26,0,1,5,0,212243,7,2,6,306,1,17,0,13,5,1,0,1,2,1,1,10
1,23,0,3,5,0,7775818,5,2,6,1542,2,10,0,8,21,8,1,0,0,1,0,1
0,72,0,2,7,1,2753719,10,2,6,3832,2,17,1,14,25,6,0,1,1,3,2,4
3,62,0,2,4,1,215870,6,4,5,1633,2,28,0,14,21,7,0,0,2,0,0,6
1,25,1,2,5,0,505020,9,2,7,1355,3,16,1,12,12,5,1,1,2,1,1,2
0,24,1,2,9,1,656271,3,8,10,884,3,3,0,15,27,0,1,0,2,2,1,4
0,30,0,1,5,0,910711,4,2,4,2551,3,1,1,12,3,6,0,0,1,1,1,9
1,19,2,1,7,0,949312,2,1,9,768,2,10,1,11,23,5,1,1,3,2,1,4
1,30,1,2,2,1,6969252,8,1,9,2048,1,20,1,14,38,4,0,0,2,0,2,6
2,8,0,2,0,0,212243,10,2,10,2160,1,23,1,15,19,3,1,0,0,2,1,8
1,39,1,3,7,0,4648178,4,2,10,1130,2,8,1,14,3,7,0,1,3,2,1,6
1,31,1,3,8,1,4492854,7,1,8,533,3,20,1,15,10,2,1,0,3,4,1,6
2,31,1,2,7,1,4983019,0,1,8,1758,3,15,0,17,21,2,1,0,0,4,2,6
0,13,2,3,7,1,8596595,7,2,5,853,1,28,1,6,11,2,1,0,1,3,1,3
0,30,0,2,0,1,6969252,0,2,7,2832,3,15,1,15,20,8,1,1,3,2,0,4
0,30,1,3,1,1,4983019,9,2,12,1718,1,1,0,14,10,4,0,1,1,2,1,4
0,19,0,2,4,1,574390,9,8,10,1649,3,11,0,13,1,0,0,0,2,4,0,4
2,36,1,1,9,0,837270,2,1,10,395,1,4,1,13,6,7,1,1,2,3,0,8
0,20,1,4,1,1,1884102,10,2,10,897,1,3,0,15,29,7,1,0,1,0,2,4
0,14,0,3,7,0,738824,3,2,10,2160,1,23,1,17,20,7,0,0,1,0,0,9
0,52,0,3,8,1,5330846,1,2,10,1507,3,9,1,5,4,4,1,0,1,0,1,4
1,7,0,1,8,0,910711,4,2,9,673,3,1,1,21,23,8,1,0,0,1,0,7
3,17,0,3,1,1,1069422,4,4,2,3954,2,6,0,15,36,4,0,1,1,0,2,6
1,29,0,1,7,0,657054,8,2,6,543,3,14,1,14,30,5,0,0,2,3,1,10
1,31,0,3,3,1,215870,0,1,9,519,2,23,1,6,31,8,1,1,2,0,1,9
0,7,0,3,6,0,8543553,7,2,10,1468,1,6,1,9,3,7,0,1,2,3,1,4
1,26,0,1,0,0,6153800,2,2,10,1682,3,4,1,14,14,2,1,0,2,1,2,6
2,60,0,1,4,1,862365,8,8,4,1219,2,6,0,15,9,3,0,1,2,1,2,6
2,20,0,3,9,0,556724,5,1,9,689,1,13,0,20,9,8,0,0,2,1,1,8
1,43,1,1,2,0,1069422,0,1,10,1507,3,8,1,6,3,8,0,1,0,1,2,9
1,60,1,3,4,1,5381784,9,2,8,883,3,3,1,13,21,0,0,1,3,3,2,6
0,17,0,3,2,1,3017170,2,2,8,1682,2,3,0,22,18,8,0,1,3,0,2,4
0,20,0,2,2,1,6394389,6,2,3,2048,3,28,1,15,21,7,0,1,0,2,2,4
1,57,0,1,3,1,403987,8,2,12,2334,1,1,0,12,12,6,1,1,0,4,1,10
0,20,1,2,8,0,8017090,7,2,9,407,1,2,1,14,20,3,0,0,1,2,2,4
2,25,0,2,4,1,214791,10,1,7,897,3,21,0,14,1,5,1,0,2,0,1,8
1,25,0,3,4,1,8543553,3,2,0,3972,2,4,0,13,10,8,0,1,3,1,1,1
0,30,1,3,6,0,738824,8,2,5,2573,2,18,1,13,21,4,0,0,0,2,1,9
0,60,1,3,1,1,131480,9,2,6,2733,3,7,1,14,38,4,1,0,3,2,0,5
0,28,0,3,3,0,257205,6,1,4,1516,1,6,1,22,17,3,0,1,0,1,0,9
0,24,2,2,6,1,7508875,2,2,10,3832,3,7,1,12,20,8,0,1,1,0,1,4
1,23,0,2,1,0,3046609,1,1,8,543,3,10,1,18,6,2,0,0,2,4,2,1
3,26,2,1,3,1,652739,9,2,8,853,1,6,0,11,13,0,0,0,1,1,0,8
0,19,0,2,2,0,588503,9,2,8,1394,3,6,0,13,18,6,1,1,0,3,2,10
1,31,0,2,5,0,6683746,4,3,8,2699,2,5,0,12,4,8,1,1,0,4,2,6
1,20,0,2,8,0,8596595,10,2,8,3467,2,3,1,24,11,2,0,1,0,3,1,1
0,53,2,3,2,0,3832751,4,1,8,1399,2,1,1,5,12,7,1,0,2,2,0,4
0,21,0,3,4,1,329840,7,2,8,1633,3,15,0,16,6,5,1,0,3,3,0,9
0,17,0,1,6,0,735697,2,3,9,1633,3,10,1,3,31,1,0,0,1,4,2,10
1,48,1,1,8,0,215870,4,1,8,1542,1,9,1,14,3,4,0,0,3,3,2,9
2,20,1,1,5,1,277431,7,2,8,1468,2,20,1,16,23,1,1,0,0,1,0,8
3,59,0,1,7,1,215870,10,4,10,883,2,9,1,21,12,2,1,1,2,0,1,8
0,25,1,4,6,0,1563723,6,2,10,337,2,18,1,14,18,9,0,1,0,1,0,4
0,18,1,3,2,0,891648,10,1,4,3972,2,14,0,13,3,2,0,0,1,4,2,9
1,25,0,2,7,1,428343,5,1,5,1902,1,5,1,11,11,8,0,0,2,0,1,1
1,59,1,1,7,0,1884102,3,1,10,2690,1,4,0,14,22,7,0,1,0,2,0,9
0,42,1,2,9,0,1164430,8,1,6,884,3,10,1,16,9,6,0,1,1,1,1,9
1,15,0,3,8,1,8596595,9,2,5,2160,3,1,0,10,23,7,0,0,3,1,0,7
2,22,1,2,9,1,987529,3,2,9,963,2,15,1,16,3,2,0,0,0,0,0,8
0,11,1,4,6,1,104907,2,4,5,543,1,8,0,5,31,9,1,1,3,1,0,4
1,6,1,3,5,1,7135245,0,2,12,2672,1,3,1,12,10,2,0,0,1,2,1,4
0,14,1,3,6,1,1795936,9,2,8,3214,1,6,1,14,10,5,0,0,1,3,1,4
0,60,0,3,2,0,1884102,7,2,10,370,3,17,1,13,12,1,1,0,3,2,2,5
0,48,0,3,5,1,984830,1,1,5,1219,2,10,1,13,13,8,1,0,3,2,1,9
0,42,1,3,2,0,735697,5,2,12,521,3,4,1,15,36,8,1,0,1,2,1,9
1,25,0,3,7,0,754169,9,2,5,2305,1,6,1,23,1,5,1,1,2,3,2,1
0,58,0,3,3,1,2338408,8,2,10,1649,2,29,1,13,26,3,0,0,3,4,1,4
1,29,0,2,9,0,1069422,1,2,12,486,1,10,0,12,23,0,1,1,1,0,0,9
1,21,0,2,0,1,938438,1,1,10,1166,2,13,1,14,20,7,1,0,2,2,0,1
0,52,1,1,3,1,1884102,0,2,10,3749,1,20,1,16,31,4,0,0,0,0,2,5
1,7,1,3,8,1,1460818,7,4,10,407,3,15,0,12,14,0,1,1,2,4,1,6
0,21,1,3,4,0,2338408,1,2,7,3749,1,6,1,18,27,4,0,1,0,4,0,4
0,7,0,1,5,1,7775818,6,8,10,1718,2,10,1,14,33,9,1,1,3,2,1,3
3,7,0,3,7,0,403987,2,2,10,2573,2,2,1,12,10,6,0,0,2,0,2,8
0,73,2,1,7,0,4983019,8,2,9,897,2,13,0,12,14,2,0,1,3,3,0,4
0,8,0,3,0,0,1069422,9,2,12,2389,1,4,1,5,7,3,1,1,1,0,2,9
3,48,1,3,0,1,260870,10,2,8,853,3,6,1,16,10,6,1,0,2,2,0,8
1,25,0,1,7,1,214791,6,2,10,3749,3,2,1,21,20,0,1,1,3,2,1,1
1,55,0,3,8,1,403987,3,3,10,828,3,29,1,12,36,0,0,1,3,4,2,6
3,60,2,3,2,0,4648178,4,1,8,379,2,25,1,6,12,6,1,0,2,2,2,6
0,26,0,4,8,1,1884102,1,8,8,1130,3,2,0,1,20,9,0,0,1,1,0,3
1,19,1,3,2,1,309195,6,8,8,1682,2,10,1,15,10,4,0,0,0,0,1,2
0,37,1,3,5,0,2208382,5,2,10,1633,2,4,0,14,18,2,1,1,1,2,1,4
1,33,1,4,2,0,9587831,7,4,6,2389,2,14,1,14,15,5,1,1,3,2,1,9
0,20,0,2,1,1,104907,5,2,3,2573,3,28,0,21,21,5,0,0,1,2,2,9
1,52,0,2,1,0,3498858,4,1,10,2389,1,14,0,13,28,5,0,1,2,2,2,9
1,7,1,3,8,1,3046609,5,1,10,337,3,25,0,20,13,3,1,1,3,4,2,6
0,25,0,2,7,1,837270,0,8,4,1825,1,4,1,13,10,9,1,0,3,2,2,4
0,6,0,1,0,1,3046609,6,7,1,1682,1,17,1,14,11,6,0,1,3,4,1,4
3,25,1,1,7,1,309195,5,2,8,1869,3,4,0,17,10,1,1,0,0,0,1,8
1,14,1,2,2,1,8596595,1,4,10,2299,3,18,1,12,9,8,0,1,0,0,2,7
0,29,1,3,6,1,214791,2,2,10,3214,3,20,0,14,39,6,0,0,3,2,2,9
1,22,2,4,5,1,148716,9,2,9,1542,1,1,0,12,33,4,1,0,3,4,1,6
0,23,0,2,1,0,656271,1,2,9,3832,1,15,1,17,14,6,0,0,0,4,1,10
1,18,1,3,9,0,584486,7,2,12,921,2,24,1,14,33,3,1,1,0,4,0,7
2,44,1,3,4,1,556724,5,2,1,1542,2,20,1,2,7,9,1,0,2,3,2,8
3,52,1,1,5,0,862365,3,2,11,396,3,5,1,0,17,4,0,1,1,2,0,8
0,30,0,1,7,0,1069422,4,1,8,395,1,2,1,16,13,4,1,0,3,2,1,9
0,25,0,3,1,1,150237,6,1,8,897,3,8,1,20,1,4,1,1,3,3,1,9
0,25,0,2,2,0,212243,2,4,12,1468,1,3,0,13,9,6,0,1,0,0,2,9
0,45,0,1,6,0,6941819,5,7,5,3214,1,6,1,14,11,5,1,1,3,0,2,3
0,53,1,1,0,1,7508875,8,3,4,355,3,15,1,14,20,6,0,0,1,2,0,4
0,29,0,4,3,0,212243,10,7,8,1682,3,28,1,21,10,4,1,1,1,2,2,4
0,6,0,3,5,1,4492854,6,1,10,1355,3,5,1,12,20,2,1,0,1,0,0,4
0,33,1,1,9,0,310904,2,1,8,337,1,23,1,6,12,7,0,1,2,3,2,9
2,28,0,3,2,1,938438,5,2,9,1987,3,3,1,14,26,5,1,0,3,2,2,8
0,24,0,3,2,1,2651024,1,2,10,1244,2,8,1,24,11,6,1,1,0,1,1,4
1,52,0,1,1,0,680555,6,8,8,1987,3,21,1,23,21,5,1,1,0,2,2,6
0,14,0,1,1,1,2753719,9,2,9,2305,1,15,1,17,17,8,0,0,0,1,1,9
1,8,1,2,9,0,7850318,10,2,9,1244,3,28,1,21,10,7,1,0,0,1,2,6
1,30,2,4,7,0,2338408,4,2,0,3286,3,5,1,1,1,6,0,1,3,2,2,6
1,19,0,1,5,1,7135245,10,2,5,2334,1,10,1,14,20,4,0,1,3,2,2,1
2,30,1,2,8,1,2208382,5,4,5,2733,2,5,0,2,11,5,0,1,3,4,1,6
3,14,0,2,2,0,5007892,9,1,12,3954,2,1,0,17,4,3,0,0,1,4,1,6
0,11,0,2,4,0,4782671,3,2,5,602,1,7,1,20,7,4,0,1,2,3,1,4
0,52,1,2,9,0,2208382,10,2,8,2699,3,29,1,6,21,2,1,0,3,2,2,5
1,62,0,1,8,0,6683746,9,4,5,2305,3,28,0,5,21,6,0,1,1,1,1,6
1,57,0,3,6,0,5381784,6,1,11,1718,3,5,0,10,12,5,0,0,0,3,1,6
1,31,0,4,1,1,2753719,3,2,10,2305,1,28,1,10,20,2,0,1,2,1,0,6
0,53,0,2,4,1,399312,7,2,1,263,1,10,0,1,26,2,0,1,2,0,0,5
1,8,1,3,2,1,7775818,2,1,4,831,3,20,1,21,27,5,0,1,2,3,2,4
1,72,0,2,7,1,7508875,10,8,6,1355,3,10,1,14,4,8,0,0,3,3,0,10
0,31,0,2,8,0,257205,3,2,8,963,2,15,1,5,16,9,0,0,2,0,1,9
0,18,0,2,7,0,3350881,0,1,6,3972,1,18,1,14,30,9,0,1,3,4,1,9
0,22,0,3,7,1,1460818,5,2,7,2832,1,9,1,14,22,5,1,0,3,4,2,4
0,5,1,2,7,0,754169,6,2,8,355,3,6,0,13,5,0,0,0,2,3,0,9
2,21,0,2,7,0,6969252,0,2,8,1758,2,2,1,0,21,5,1,1,0,0,0,6
0,29,0,3,1,1,5330846,1,1,8,2690,2,5,1,24,3,0,0,0,0,1,1,4
0,53,0,3,3,1,949312,0,2,11,897,1,13,1,4,1,6,1,1,0,4,1,5
0,27,0,2,8,0,212243,0,2,4,884,3,5,1,14,23,3,1,1,2,3,1,9
0,35,0,3,0,1,4782671,1,4,4,2672,3,7,0,15,30,4,0,0,0,0,0,4
0,42,0,3,6,1,403987,7,1,3,883,1,28,0,17,8,8,0,1,2,2,2,9
1,18,1,3,5,1,5330846,5,1,5,337,2,3,1,20,29,8,0,1,1,1,0,6
2,7,1,3,6,1,2208382,3,2,10,2372,3,4,1,14,10,2,1,1,0,2,2,6
2,39,0,3,0,1,9587831,6,4,1,3972,2,14,1,14,14,4,1,1,3,4,0,8
1,59,0,2,9,1,104907,8,2,10,486,1,14,1,17,27,6,1,1,3,3,0,9
0,18,0,3,7,1,112202,1,4,12,2375,3,1,1,2,8,8,1,0,0,2,2,4
0,18,1,1,0,1,735697,3,2,10,3749,3,5,1,2,21,2,0,0,3,0,1,9
0,7,0,2,9,0,2753719,9,2,8,263,1,1,0,17,27,2,1,0,3,1,0,9
0,7,0,2,9,1,735697,2,2,8,1902,2,6,1,18,12,5,0,0,1,3,0,9
0,55,0,3,5,0,680555,0,3,11,3912,3,6,1,15,27,6,1,0,0,1,0,5
0,43,0,2,1,1,6683746,4,1,10,1633,2,5,1,14,9,6,0,1,3,4,1,4
2,24,0,3,8,0,215870,10,2,0,1902,1,1,1,12,10,7,1,0,3,4,1,8
0,21,0,3,7,1,4782671,0,2,11,1825,2,11,1,21,20,3,1,0,2,2,1,4
1,30,2,3,7,0,754169,4,3,12,1758,3,1,0,14,38,6,1,0,2,2,1,9
0,29,0,3,9,1,652739,2,2,8,963,1,9,1,10,10,1,1,0,3,0,1,9
1,13,1,3,4,1,891648,0,3,10,897,3,7,1,9,20,6,1,1,3,3,2,6
0,29,0,3,3,0,967908,3,1,12,2372,2,10,1,12,26,1,0,0,3,4,2,9
1,27,0,3,7,0,131480,8,2,10,1649,2,6,1,14,29,4,0,0,0,1,2,9
0,19,1,2,3,1,150237,1,2,7,2372,1,15,1,12,14,0,1,0,3,4,1,9
1,42,1,2,2,1,891648,0,2,8,883,3,17,1,20,9,9,0,1,1,4,1,9
2,52,1,3,8,1,1884102,9,1,2,1219,1,2,1,14,6,3,1,0,0,1,0,8
0,20,1,4,3,1,6969252,9,3,4,519,1,23,0,23,27,7,1,0,2,1,2,3
0,52,1,1,7,1,738824,8,4,9,2202,2,8,0,16,23,4,1,0,2,0,0,5
0,24,0,2,2,1,6394389,1,8,8,2375,3,8,1,13,9,1,0,0,2,2,0,3
0,46,1,3,0,1,111985,10,2,8,521,3,4,0,6,31,7,1,0,0,0,1,9
